position,Año 0,Año 1,Año 2,Año 3,Año 4,Año 5,Año 6,Año 7,Año 8,Año 9,Año 10,Año 11,Año 12,Año 13,Año 14,Año 15,Año 16,Año 17,Año 18,Año 19,Año 20,Año 21,Año 22,Año 23,Año 24,Año 25,Año 26,Año 27,Año 28,Año 29,Año 30
399.99969482421875,299.97396313032374,275.1571270904377,240.66241646097552,213.62312752593488,194.23568464633792,180.4647641140041,170.6938708484859,163.62359104659527,158.38193840896994,154.4748929364026,151.54566909264068,149.248229219957,147.4584885143759,146.06121520439638,144.95920859906724,144.08184185156577,143.37856560154603,142.81119068144636,142.3490635381376,141.96976346008134,141.65663347150704,141.39690164680772,141.18056391782093,140.99967167186767,140.8436861389757,140.70754187253235,140.59030834858768,140.49023199532743,140.40439395684294,140.33048004480042,140.26667187915334
406.6663818359375,299.97396313032374,295.15727906605093,281.9919433803522,266.0142160745475,250.45453897946274,236.56474113701944,224.67606808419893,214.69744879245326,206.47412000847578,199.70362152694787,194.12172001653357,189.5716310702524,185.84662170494562,182.7545712770949,180.193822958135,178.07864448995207,176.33179002885325,174.8729153888315,173.63368099478961,172.58456530141873,171.6980470570537,170.94906074948935,170.31558051915334,169.77886262488872,169.324943318008,168.9396802457244,168.61021372296054,168.3275041829882,168.08430875316355,167.87455127064663,167.69319216533353
413.3330383300781,299.97396313032374,295.15727906605093,281.9919433803522,266.0142160745475,250.45453897946274,236.56474113701944,224.67606808419893,214.69744879245326,206.47412000847578,199.70362152694787,194.12172001653357,189.5716310702524,185.84662170494562,182.7545712770949,180.193822958135,178.07864448995207,176.33179002885325,174.8729153888315,173.63368099478961,172.58456530141873,171.6980470570537,170.94906074948935,170.31558051915334,169.77886262488872,169.324943318008,168.9396802457244,168.61021372296054,168.3275041829882,168.08430875316355,167.87455127064663,167.69319216533353
419.99969482421875,299.97396313032374,295.15727906605093,281.9919433803522,266.0142160745475,250.45453897946274,236.56474113701944,224.67606808419893,214.69744879245326,206.47412000847578,199.70362152694787,194.12172001653357,189.5716310702524,185.84662170494562,182.7545712770949,180.193822958135,178.07864448995207,176.33179002885325,174.8729153888315,173.63368099478961,172.58456530141873,171.6980470570537,170.94906074948935,170.31558051915334,169.77886262488872,169.324943318008,168.9396802457244,168.61021372296054,168.3275041829882,168.08430875316355,167.87455127064663,167.69319216533353
426.6663818359375,299.97396313032374,295.15727906605093,281.9919433803522,266.0142160745475,250.45453897946274,236.56474113701944,224.67606808419893,214.69744879245326,206.47412000847578,199.70362152694787,194.12172001653357,189.5716310702524,185.84662170494562,182.7545712770949,180.193822958135,178.07864448995207,176.33179002885325,174.8729153888315,173.63368099478961,172.58456530141873,171.6980470570537,170.94906074948935,170.31558051915334,169.77886262488872,169.324943318008,168.9396802457244,168.61021372296054,168.3275041829882,168.08430875316355,167.87455127064663,167.69319216533353
433.3330383300781,299.97396313032374,295.15727906605093,281.9919433803522,266.0142160745475,250.45453897946274,236.56474113701944,224.67606808419893,214.69744879245326,206.47412000847578,199.70362152694787,194.12172001653357,189.5716310702524,185.84662170494562,182.7545712770949,180.193822958135,178.07864448995207,176.33179002885325,174.8729153888315,173.63368099478961,172.58456530141873,171.6980470570537,170.94906074948935,170.31558051915334,169.77886262488872,169.324943318008,168.9396802457244,168.61021372296054,168.3275041829882,168.08430875316355,167.87455127064663,167.69319216533353
439.9997253417969,299.97396313032374,299.2113850733123,295.6636649253084,289.37447884917947,281.37460116830374,272.6281611564217,263.8529211924984,255.41429210560983,247.595132273796,240.54606747015,234.24051156560688,228.6762459428406,223.78369995714576,219.54824920661466,215.85855262844245,212.6541944127382,209.88475522795872,207.47808922318907,205.40727013964644,203.62074985407878,202.07946602662196,200.74787257458675,199.5959847980006,198.59844485475946,197.7253590907302,196.96047600165514,196.29291274989873,195.7108637895516,195.20308551057332,194.75977660619594,194.37246678941523
446.6663818359375,299.97396313032374,299.2113850733123,295.6636649253084,289.37447884917947,281.37460116830374,272.6281611564217,263.8529211924984,255.41429210560983,247.595132273796,240.54606747015,234.24051156560688,228.6762459428406,223.78369995714576,219.54824920661466,215.85855262844245,212.6541944127382,209.88475522795872,207.47808922318907,205.40727013964644,203.62074985407878,202.07946602662196,200.74787257458675,199.5959847980006,198.59844485475946,197.7253590907302,196.96047600165514,196.29291274989873,195.7108637895516,195.20308551057332,194.75977660619594,194.37246678941523
453.33306884765625,299.97396313032374,299.2113850733123,295.6636649253084,289.37447884917947,281.37460116830374,272.6281611564217,263.8529211924984,255.41429210560983,247.595132273796,240.54606747015,234.24051156560688,228.6762459428406,223.78369995714576,219.54824920661466,215.85855262844245,212.6541944127382,209.88475522795872,207.47808922318907,205.40727013964644,203.62074985407878,202.07946602662196,200.74787257458675,199.5959847980006,198.59844485475946,197.7253590907302,196.96047600165514,196.29291274989873,195.7108637895516,195.20308551057332,194.75977660619594,194.37246678941523
459.9997253417969,299.97396313032374,299.2113850733123,295.6636649253084,289.37447884917947,281.37460116830374,272.6281611564217,263.8529211924984,255.41429210560983,247.595132273796,240.54606747015,234.24051156560688,228.6762459428406,223.78369995714576,219.54824920661466,215.85855262844245,212.6541944127382,209.88475522795872,207.47808922318907,205.40727013964644,203.62074985407878,202.07946602662196,200.74787257458675,199.5959847980006,198.59844485475946,197.7253590907302,196.96047600165514,196.29291274989873,195.7108637895516,195.20308551057332,194.75977660619594,194.37246678941523
466.6664123535156,299.97396313032374,299.2113850733123,295.6636649253084,289.37447884917947,281.37460116830374,272.6281611564217,263.8529211924984,255.41429210560983,247.595132273796,240.54606747015,234.24051156560688,228.6762459428406,223.78369995714576,219.54824920661466,215.85855262844245,212.6541944127382,209.88475522795872,207.47808922318907,205.40727013964644,203.62074985407878,202.07946602662196,200.74787257458675,199.5959847980006,198.59844485475946,197.7253590907302,196.96047600165514,196.29291274989873,195.7108637895516,195.20308551057332,194.75977660619594,194.37246678941523
473.33306884765625,299.97396313032374,299.8378968396683,299.0969064433361,297.1886888789045,294.06135664704914,289.92593512328216,285.07171231021607,279.7840048446436,274.3477785502091,268.9378917528169,263.7167761447213,258.73661682768517,254.10953151700193,249.823302799729,245.91297181276542,242.36435471588317,239.14169473040855,236.2453892248837,233.66741991553226,231.36763045177216,229.31395807122914,227.47856403894093,225.84660219385313,224.39774857365583,223.1210843592154,221.99637295552833,221.00343067839967,220.11917510952182,219.33047333209086,218.62853206878185,218.00514703553787
479.9997253417969,299.97396313032374,299.8378968396683,299.0969064433361,297.1886888789045,294.06135664704914,289.92593512328216,285.07171231021607,279.7840048446436,274.3477785502091,268.9378917528169,263.7167761447213,258.73661682768517,254.10953151700193,249.823302799729,245.91297181276542,242.36435471588317,239.14169473040855,236.2453892248837,233.66741991553226,231.36763045177216,229.31395807122914,227.47856403894093,225.84660219385313,224.39774857365583,223.1210843592154,221.99637295552833,221.00343067839967,220.11917510952182,219.33047333209086,218.62853206878185,218.00514703553787
486.6664123535156,299.97396313032374,299.8378968396683,299.0969064433361,297.1886888789045,294.06135664704914,289.92593512328216,285.07171231021607,279.7840048446436,274.3477785502091,268.9378917528169,263.7167761447213,258.73661682768517,254.10953151700193,249.823302799729,245.91297181276542,242.36435471588317,239.14169473040855,236.2453892248837,233.66741991553226,231.36763045177216,229.31395807122914,227.47856403894093,225.84660219385313,224.39774857365583,223.1210843592154,221.99637295552833,221.00343067839967,220.11917510952182,219.33047333209086,218.62853206878185,218.00514703553787
493.33306884765625,299.97396313032374,299.8378968396683,299.0969064433361,297.1886888789045,294.06135664704914,289.92593512328216,285.07171231021607,279.7840048446436,274.3477785502091,268.9378917528169,263.7167761447213,258.73661682768517,254.10953151700193,249.823302799729,245.91297181276542,242.36435471588317,239.14169473040855,236.2453892248837,233.66741991553226,231.36763045177216,229.31395807122914,227.47856403894093,225.84660219385313,224.39774857365583,223.1210843592154,221.99637295552833,221.00343067839967,220.11917510952182,219.33047333209086,218.62853206878185,218.00514703553787
499.999755859375,299.97396313032374,299.8378968396683,299.0969064433361,297.1886888789045,294.06135664704914,289.92593512328216,285.07171231021607,279.7840048446436,274.3477785502091,268.9378917528169,263.7167761447213,258.73661682768517,254.10953151700193,249.823302799729,245.91297181276542,242.36435471588317,239.14169473040855,236.2453892248837,233.66741991553226,231.36763045177216,229.31395807122914,227.47856403894093,225.84660219385313,224.39774857365583,223.1210843592154,221.99637295552833,221.00343067839967,220.11917510952182,219.33047333209086,218.62853206878185,218.00514703553787
506.6664123535156,299.97396313032374,299.9166310551655,299.7901232773833,299.3273681171861,298.33711619323174,296.7381686899104,294.562147280732,291.8596429047849,288.78358723705855,285.4262094722215,281.9028777654892,278.32001902416175,274.75727964583496,271.2684774665543,267.9164238018282,264.71859898435815,261.71185545761927,258.89541584211617,256.27500875549214,253.85512709970195,251.63729369733102,249.60766389200455,247.7503215328508,246.0582097671363,244.52268506486374,243.13391635025346,241.87753377792117,240.7399594939191,239.71603171171756,238.79376846500168,237.96276780832102
513.3330688476562,299.97396313032374,299.9166310551655,299.7901232773833,299.3273681171861,298.33711619323174,296.7381686899104,294.562147280732,291.8596429047849,288.78358723705855,285.4262094722215,281.9028777654892,278.32001902416175,274.75727964583496,271.2684774665543,267.9164238018282,264.71859898435815,261.71185545761927,258.89541584211617,256.27500875549214,253.85512709970195,251.63729369733102,249.60766389200455,247.7503215328508,246.0582097671363,244.52268506486374,243.13391635025346,241.87753377792117,240.7399594939191,239.71603171171756,238.79376846500168,237.96276780832102
519.999755859375,299.97396313032374,299.9166310551655,299.7901232773833,299.3273681171861,298.33711619323174,296.7381686899104,294.562147280732,291.8596429047849,288.78358723705855,285.4262094722215,281.9028777654892,278.32001902416175,274.75727964583496,271.2684774665543,267.9164238018282,264.71859898435815,261.71185545761927,258.89541584211617,256.27500875549214,253.85512709970195,251.63729369733102,249.60766389200455,247.7503215328508,246.0582097671363,244.52268506486374,243.13391635025346,241.87753377792117,240.7399594939191,239.71603171171756,238.79376846500168,237.96276780832102
526.6664428710938,299.97396313032374,299.9166310551655,299.7901232773833,299.3273681171861,298.33711619323174,296.7381686899104,294.562147280732,291.8596429047849,288.78358723705855,285.4262094722215,281.9028777654892,278.32001902416175,274.75727964583496,271.2684774665543,267.9164238018282,264.71859898435815,261.71185545761927,258.89541584211617,256.27500875549214,253.85512709970195,251.63729369733102,249.60766389200455,247.7503215328508,246.0582097671363,244.52268506486374,243.13391635025346,241.87753377792117,240.7399594939191,239.71603171171756,238.79376846500168,237.96276780832102
533.3331298828125,299.97396313032374,299.9166310551655,299.7901232773833,299.3273681171861,298.33711619323174,296.7381686899104,294.562147280732,291.8596429047849,288.78358723705855,285.4262094722215,281.9028777654892,278.32001902416175,274.75727964583496,271.2684774665543,267.9164238018282,264.71859898435815,261.71185545761927,258.89541584211617,256.27500875549214,253.85512709970195,251.63729369733102,249.60766389200455,247.7503215328508,246.0582097671363,244.52268506486374,243.13391635025346,241.87753377792117,240.7399594939191,239.71603171171756,238.79376846500168,237.96276780832102
539.999755859375,299.97396313032374,299.9248444112136,299.9073529161566,299.81364889491437,299.5551082765123,299.04274699248185,298.21617721750675,297.0449314553721,295.55850783327986,293.7852816977676,291.7575662269309,289.5486493319817,287.19893596729486,284.76544582636717,282.30850541212413,279.85108293877744,277.4231545677734,275.0736528733171,272.81330447689936,270.64008938151613,268.57143257718224,266.63110648562895,264.81464356129044,263.1180253424437,261.53487994049055,260.0589109019534,258.69222897283674,257.4388834076705,256.290209618021,255.23830651424637,254.27669480380197
546.6664428710938,299.97396313032374,299.9248444112136,299.9073529161566,299.81364889491437,299.5551082765123,299.04274699248185,298.21617721750675,297.0449314553721,295.55850783327986,293.7852816977676,291.7575662269309,289.5486493319817,287.19893596729486,284.76544582636717,282.30850541212413,279.85108293877744,277.4231545677734,275.0736528733171,272.81330447689936,270.64008938151613,268.57143257718224,266.63110648562895,264.81464356129044,263.1180253424437,261.53487994049055,260.0589109019534,258.69222897283674,257.4388834076705,256.290209618021,255.23830651424637,254.27669480380197
553.3331298828125,299.97396313032374,299.9248444112136,299.9073529161566,299.81364889491437,299.5551082765123,299.04274699248185,298.21617721750675,297.0449314553721,295.55850783327986,293.7852816977676,291.7575662269309,289.5486493319817,287.19893596729486,284.76544582636717,282.30850541212413,279.85108293877744,277.4231545677734,275.0736528733171,272.81330447689936,270.64008938151613,268.57143257718224,266.63110648562895,264.81464356129044,263.1180253424437,261.53487994049055,260.0589109019534,258.69222897283674,257.4388834076705,256.290209618021,255.23830651424637,254.27669480380197
559.999755859375,299.97396313032374,299.9248444112136,299.9073529161566,299.81364889491437,299.5551082765123,299.04274699248185,298.21617721750675,297.0449314553721,295.55850783327986,293.7852816977676,291.7575662269309,289.5486493319817,287.19893596729486,284.76544582636717,282.30850541212413,279.85108293877744,277.4231545677734,275.0736528733171,272.81330447689936,270.64008938151613,268.57143257718224,266.63110648562895,264.81464356129044,263.1180253424437,261.53487994049055,260.0589109019534,258.69222897283674,257.4388834076705,256.290209618021,255.23830651424637,254.27669480380197
566.6664428710938,299.97396313032374,299.9248444112136,299.9073529161566,299.81364889491437,299.5551082765123,299.04274699248185,298.21617721750675,297.0449314553721,295.55850783327986,293.7852816977676,291.7575662269309,289.5486493319817,287.19893596729486,284.76544582636717,282.30850541212413,279.85108293877744,277.4231545677734,275.0736528733171,272.81330447689936,270.64008938151613,268.57143257718224,266.63110648562895,264.81464356129044,263.1180253424437,261.53487994049055,260.0589109019534,258.69222897283674,257.4388834076705,256.290209618021,255.23830651424637,254.27669480380197
573.3331298828125,299.97396313032374,299.92677775160337,299.9256391711248,299.9097906990974,299.8518749797805,299.71176706813253,299.44540786168125,299.0129275040065,298.38828710613063,297.5607930279327,296.5309343068832,295.3293049814972,293.9737632464439,292.48395184752883,290.8726504921945,289.1976661271625,287.4734972248204,285.72517663986116,283.9751798237973,282.2422909273194,280.55274994122533,278.90355044644576,277.30837690477733,275.7762419154285,274.323849441023,272.9508032094069,271.6484754665111,270.4176218981913,269.2604195678469,268.1767513271013,267.16555603628524
579.9998168945312,299.97396313032374,299.92677775160337,299.9256391711248,299.9097906990974,299.8518749797805,299.71176706813253,299.44540786168125,299.0129275040065,298.38828710613063,297.5607930279327,296.5309343068832,295.3293049814972,293.9737632464439,292.48395184752883,290.8726504921945,289.1976661271625,287.4734972248204,285.72517663986116,283.9751798237973,282.2422909273194,280.55274994122533,278.90355044644576,277.30837690477733,275.7762419154285,274.323849441023,272.9508032094069,271.6484754665111,270.4176218981913,269.2604195678469,268.1767513271013,267.16555603628524
586.6664428710938,299.97396313032374,299.92677775160337,299.9256391711248,299.9097906990974,299.8518749797805,299.71176706813253,299.44540786168125,299.0129275040065,298.38828710613063,297.5607930279327,296.5309343068832,295.3293049814972,293.9737632464439,292.48395184752883,290.8726504921945,289.1976661271625,287.4734972248204,285.72517663986116,283.9751798237973,282.2422909273194,280.55274994122533,278.90355044644576,277.30837690477733,275.7762419154285,274.323849441023,272.9508032094069,271.6484754665111,270.4176218981913,269.2604195678469,268.1767513271013,267.16555603628524
593.3331298828125,299.97396313032374,299.92677775160337,299.9256391711248,299.9097906990974,299.8518749797805,299.71176706813253,299.44540786168125,299.0129275040065,298.38828710613063,297.5607930279327,296.5309343068832,295.3293049814972,293.9737632464439,292.48395184752883,290.8726504921945,289.1976661271625,287.4734972248204,285.72517663986116,283.9751798237973,282.2422909273194,280.55274994122533,278.90355044644576,277.30837690477733,275.7762419154285,274.323849441023,272.9508032094069,271.6484754665111,270.4176218981913,269.2604195678469,268.1767513271013,267.16555603628524
599.9998168945312,299.97396313032374,299.92677775160337,299.9256391711248,299.9097906990974,299.8518749797805,299.71176706813253,299.44540786168125,299.0129275040065,298.38828710613063,297.5607930279327,296.5309343068832,295.3293049814972,293.9737632464439,292.48395184752883,290.8726504921945,289.1976661271625,287.4734972248204,285.72517663986116,283.9751798237973,282.2422909273194,280.55274994122533,278.90355044644576,277.30837690477733,275.7762419154285,274.323849441023,272.9508032094069,271.6484754665111,270.4176218981913,269.2604195678469,268.1767513271013,267.16555603628524
606.6664428710938,299.97396313032374,299.9284835888191,299.9294543889139,299.927856521626,299.91691333421994,299.8834077599641,299.8080745272607,299.66790950290283,299.43968024835794,299.10372232327717,298.64528285807614,298.05854933452025,297.3446833686929,296.50807486802046,295.56471794444576,294.5356225929912,293.43131875528263,292.2619370853272,291.03836965827173,289.7732869371252,288.49941719880337,287.22684599420035,285.9636427956765,284.7177860254931,283.4984297947185,282.3088664941567,281.16252661610366,280.0599370951162,279.0042685384368,277.9972871067977,277.04016605813763
613.3331298828125,299.97396313032374,299.9284835888191,299.9294543889139,299.927856521626,299.91691333421994,299.8834077599641,299.8080745272607,299.66790950290283,299.43968024835794,299.10372232327717,298.64528285807614,298.05854933452025,297.3446833686929,296.50807486802046,295.56471794444576,294.5356225929912,293.43131875528263,292.2619370853272,291.03836965827173,289.7732869371252,288.49941719880337,287.22684599420035,285.9636427956765,284.7177860254931,283.4984297947185,282.3088664941567,281.16252661610366,280.0599370951162,279.0042685384368,277.9972871067977,277.04016605813763
619.9998168945312,299.97396313032374,299.9284835888191,299.9294543889139,299.927856521626,299.91691333421994,299.8834077599641,299.8080745272607,299.66790950290283,299.43968024835794,299.10372232327717,298.64528285807614,298.05854933452025,297.3446833686929,296.50807486802046,295.56471794444576,294.5356225929912,293.43131875528263,292.2619370853272,291.03836965827173,289.7732869371252,288.49941719880337,287.22684599420035,285.9636427956765,284.7177860254931,283.4984297947185,282.3088664941567,281.16252661610366,280.0599370951162,279.0042685384368,277.9972871067977,277.04016605813763
626.66650390625,299.97396313032374,299.9284835888191,299.9294543889139,299.927856521626,299.91691333421994,299.8834077599641,299.8080745272607,299.66790950290283,299.43968024835794,299.10372232327717,298.64528285807614,298.05854933452025,297.3446833686929,296.50807486802046,295.56471794444576,294.5356225929912,293.43131875528263,292.2619370853272,291.03836965827173,289.7732869371252,288.49941719880337,287.22684599420035,285.9636427956765,284.7177860254931,283.4984297947185,282.3088664941567,281.16252661610366,280.0599370951162,279.0042685384368,277.9972871067977,277.04016605813763
633.3331298828125,299.97396313032374,299.9284835888191,299.9294543889139,299.927856521626,299.91691333421994,299.8834077599641,299.8080745272607,299.66790950290283,299.43968024835794,299.10372232327717,298.64528285807614,298.05854933452025,297.3446833686929,296.50807486802046,295.56471794444576,294.5356225929912,293.43131875528263,292.2619370853272,291.03836965827173,289.7732869371252,288.49941719880337,287.22684599420035,285.9636427956765,284.7177860254931,283.4984297947185,282.3088664941567,281.16252661610366,280.0599370951162,279.0042685384368,277.9972871067977,277.04016605813763
639.9998168945312,299.97396313032374,299.93095998322616,299.9317654544977,299.9322854684419,299.9309881632264,299.9242121358921,299.90533480424887,299.8646259748659,299.789871980787,299.6677141318637,299.4850315527394,299.2305256292772,298.89609209239546,298.4766830577657,297.9710635236899,297.38339407883876,296.71909973860704,295.98453805507654,295.19569987410574,294.36075155346236,293.4877995531311,292.5863802716492,291.6537481938895,290.71033792024275,289.7553337059628,288.80109920205444,287.8639204117902,286.9470209600763,286.05343876769757,285.1857566235559,284.3463402776876
646.66650390625,299.97396313032374,299.93095998322616,299.9317654544977,299.9322854684419,299.9309881632264,299.9242121358921,299.90533480424887,299.8646259748659,299.789871980787,299.6677141318637,299.4850315527394,299.2305256292772,298.89609209239546,298.4766830577657,297.9710635236899,297.38339407883876,296.71909973860704,295.98453805507654,295.19569987410574,294.36075155346236,293.4877995531311,292.5863802716492,291.6537481938895,290.71033792024275,289.7553337059628,288.80109920205444,287.8639204117902,286.9470209600763,286.05343876769757,285.1857566235559,284.3463402776876
653.3331298828125,299.97396313032374,299.93095998322616,299.9317654544977,299.9322854684419,299.9309881632264,299.9242121358921,299.90533480424887,299.8646259748659,299.789871980787,299.6677141318637,299.4850315527394,299.2305256292772,298.89609209239546,298.4766830577657,297.9710635236899,297.38339407883876,296.71909973860704,295.98453805507654,295.19569987410574,294.36075155346236,293.4877995531311,292.5863802716492,291.6537481938895,290.71033792024275,289.7553337059628,288.80109920205444,287.8639204117902,286.9470209600763,286.05343876769757,285.1857566235559,284.3463402776876
659.9998168945312,299.97396313032374,299.93095998322616,299.9317654544977,299.9322854684419,299.9309881632264,299.9242121358921,299.90533480424887,299.8646259748659,299.789871980787,299.6677141318637,299.4850315527394,299.2305256292772,298.89609209239546,298.4766830577657,297.9710635236899,297.38339407883876,296.71909973860704,295.98453805507654,295.19569987410574,294.36075155346236,293.4877995531311,292.5863802716492,291.6537481938895,290.71033792024275,289.7553337059628,288.80109920205444,287.8639204117902,286.9470209600763,286.05343876769757,285.1857566235559,284.3463402776876
666.66650390625,299.97396313032374,299.93095998322616,299.9317654544977,299.9322854684419,299.9309881632264,299.9242121358921,299.90533480424887,299.8646259748659,299.789871980787,299.6677141318637,299.4850315527394,299.2305256292772,298.89609209239546,298.4766830577657,297.9710635236899,297.38339407883876,296.71909973860704,295.98453805507654,295.19569987410574,294.36075155346236,293.4877995531311,292.5863802716492,291.6537481938895,290.71033792024275,289.7553337059628,288.80109920205444,287.8639204117902,286.9470209600763,286.05343876769757,285.1857566235559,284.3463402776876
673.3331909179688,299.97396313032374,299.9313115872081,299.9328466263852,299.934005842589,299.93466078916106,299.93400399810105,299.93012159756034,299.9196044612574,299.8973688272647,299.8568005059721,299.79018352076275,299.6893336216488,299.546398711829,299.3544748717426,299.1080750829674,298.8039016546377,298.44075431597844,298.0190647498401,297.5418191231252,297.01390396427183,296.4401774400707,295.82616615974587,295.1799963210417,294.51386808629013,293.82946929627406,293.13036353825953,292.4229073948219,291.706277933788,290.9890752076333,290.27446965663916,289.567525143881
679.9998168945312,299.97396313032374,299.9313115872081,299.9328466263852,299.934005842589,299.93466078916106,299.93400399810105,299.93012159756034,299.9196044612574,299.8973688272647,299.8568005059721,299.79018352076275,299.6893336216488,299.546398711829,299.3544748717426,299.1080750829674,298.8039016546377,298.44075431597844,298.0190647498401,297.5418191231252,297.01390396427183,296.4401774400707,295.82616615974587,295.1799963210417,294.51386808629013,293.82946929627406,293.13036353825953,292.4229073948219,291.706277933788,290.9890752076333,290.27446965663916,289.567525143881
