position,Año 0,Año 1,Año 2,Año 3,Año 4,Año 5,Año 6,Año 7,Año 8,Año 9,Año 10,Año 11,Año 12,Año 13,Año 14,Año 15,Año 16,Año 17,Año 18,Año 19,Año 20,Año 21,Año 22,Año 23,Año 24,Año 25,Año 26,Año 27,Año 28,Año 29,Año 30
706.6660766601562,299.97396313032374,273.83723512566735,238.2742914105775,210.78985509351915,191.29534522061005,177.6006418270372,167.93687118003226,161.00991347929053,155.91614303200296,152.18272192606176,149.3283809441578,147.13991989378437,145.46219015298485,144.1639660606506,143.1490843404785,142.348257697868,141.71029699033892,141.19813616940232,140.77925321567102,140.42424702757634,140.12907610753797,139.88322960743102,139.6782205151866,139.5068932907939,139.36328923198968,139.242475923417,139.14036203698527,139.0535466859373,138.97932808752472,138.9155889389594,138.86060294158227
709.9993896484375,299.97396313032374,273.83723512566735,238.2742914105775,210.78985509351915,191.29534522061005,177.6006418270372,167.93687118003226,161.00991347929053,155.91614303200296,152.18272192606176,149.3283809441578,147.13991989378437,145.46219015298485,144.1639660606506,143.1490843404785,142.348257697868,141.71029699033892,141.19813616940232,140.77925321567102,140.42424702757634,140.12907610753797,139.88322960743102,139.6782205151866,139.5068932907939,139.36328923198968,139.242475923417,139.14036203698527,139.0535466859373,138.97932808752472,138.9155889389594,138.86060294158227
713.332763671875,299.97396313032374,273.83723512566735,238.2742914105775,210.78985509351915,191.29534522061005,177.6006418270372,167.93687118003226,161.00991347929053,155.91614303200296,152.18272192606176,149.3283809441578,147.13991989378437,145.46219015298485,144.1639660606506,143.1490843404785,142.348257697868,141.71029699033892,141.19813616940232,140.77925321567102,140.42424702757634,140.12907610753797,139.88322960743102,139.6782205151866,139.5068932907939,139.36328923198968,139.242475923417,139.14036203698527,139.0535466859373,138.97932808752472,138.9155889389594,138.86060294158227
716.6660766601562,299.97396313032374,273.83723512566735,238.2742914105775,210.78985509351915,191.29534522061005,177.6006418270372,167.93687118003226,161.00991347929053,155.91614303200296,152.18272192606176,149.3283809441578,147.13991989378437,145.46219015298485,144.1639660606506,143.1490843404785,142.348257697868,141.71029699033892,141.19813616940232,140.77925321567102,140.42424702757634,140.12907610753797,139.88322960743102,139.6782205151866,139.5068932907939,139.36328923198968,139.242475923417,139.14036203698527,139.0535466859373,138.97932808752472,138.9155889389594,138.86060294158227
719.9994506835938,299.97396313032374,273.83723512566735,238.2742914105775,210.78985509351915,191.29534522061005,177.6006418270372,167.93687118003226,161.00991347929053,155.91614303200296,152.18272192606176,149.3283809441578,147.13991989378437,145.46219015298485,144.1639660606506,143.1490843404785,142.348257697868,141.71029699033892,141.19813616940232,140.77925321567102,140.42424702757634,140.12907610753797,139.88322960743102,139.6782205151866,139.5068932907939,139.36328923198968,139.242475923417,139.14036203698527,139.0535466859373,138.97932808752472,138.9155889389594,138.86060294158227
723.332763671875,299.97396313032374,273.83723512566735,238.2742914105775,210.78985509351915,191.29534522061005,177.6006418270372,167.93687118003226,161.00991347929053,155.91614303200296,152.18272192606176,149.3283809441578,147.13991989378437,145.46219015298485,144.1639660606506,143.1490843404785,142.348257697868,141.71029699033892,141.19813616940232,140.77925321567102,140.42424702757634,140.12907610753797,139.88322960743102,139.6782205151866,139.5068932907939,139.36328923198968,139.242475923417,139.14036203698527,139.0535466859373,138.97932808752472,138.9155889389594,138.86060294158227
726.6661376953125,299.97396313032374,273.83723512566735,238.2742914105775,210.78985509351915,191.29534522061005,177.6006418270372,167.93687118003226,161.00991347929053,155.91614303200296,152.18272192606176,149.3283809441578,147.13991989378437,145.46219015298485,144.1639660606506,143.1490843404785,142.348257697868,141.71029699033892,141.19813616940232,140.77925321567102,140.42424702757634,140.12907610753797,139.88322960743102,139.6782205151866,139.5068932907939,139.36328923198968,139.242475923417,139.14036203698527,139.0535466859373,138.97932808752472,138.9155889389594,138.86060294158227
729.9994506835938,299.97396313032374,273.83723512566735,238.2742914105775,210.78985509351915,191.29534522061005,177.6006418270372,167.93687118003226,161.00991347929053,155.91614303200296,152.18272192606176,149.3283809441578,147.13991989378437,145.46219015298485,144.1639660606506,143.1490843404785,142.348257697868,141.71029699033892,141.19813616940232,140.77925321567102,140.42424702757634,140.12907610753797,139.88322960743102,139.6782205151866,139.5068932907939,139.36328923198968,139.242475923417,139.14036203698527,139.0535466859373,138.97932808752472,138.9155889389594,138.86060294158227
733.3328247070312,299.97396313032374,273.83723512566735,238.2742914105775,210.78985509351915,191.29534522061005,177.6006418270372,167.93687118003226,161.00991347929053,155.91614303200296,152.18272192606176,149.3283809441578,147.13991989378437,145.46219015298485,144.1639660606506,143.1490843404785,142.348257697868,141.71029699033892,141.19813616940232,140.77925321567102,140.42424702757634,140.12907610753797,139.88322960743102,139.6782205151866,139.5068932907939,139.36328923198968,139.242475923417,139.14036203698527,139.0535466859373,138.97932808752472,138.9155889389594,138.86060294158227
736.6661376953125,299.97396313032374,294.43066538964257,279.7392461224448,262.39527354518566,245.86075907115142,231.35234833732383,219.1184488006625,209.0241452054231,200.7916699074865,194.06582419738535,188.64461635232374,184.25255061553236,180.65732066228304,177.7324568975897,175.35614699109672,173.3841700030578,171.74698764557616,170.39155038510904,169.27275015589004,168.35226590218815,167.58863226087936,166.95198330641531,166.41916752355712,165.97175300814882,165.59489114248643,165.27645296886732,165.0059544847135,164.77456411820802,164.5758003842442,164.4045836879376,164.2554907689367
739.9994506835938,299.97396313032374,294.43066538964257,279.7392461224448,262.39527354518566,245.86075907115142,231.35234833732383,219.1184488006625,209.0241452054231,200.7916699074865,194.06582419738535,188.64461635232374,184.25255061553236,180.65732066228304,177.7324568975897,175.35614699109672,173.3841700030578,171.74698764557616,170.39155038510904,169.27275015589004,168.35226590218815,167.58863226087936,166.95198330641531,166.41916752355712,165.97175300814882,165.59489114248643,165.27645296886732,165.0059544847135,164.77456411820802,164.5758003842442,164.4045836879376,164.2554907689367
743.3328247070312,299.97396313032374,294.43066538964257,279.7392461224448,262.39527354518566,245.86075907115142,231.35234833732383,219.1184488006625,209.0241452054231,200.7916699074865,194.06582419738535,188.64461635232374,184.25255061553236,180.65732066228304,177.7324568975897,175.35614699109672,173.3841700030578,171.74698764557616,170.39155038510904,169.27275015589004,168.35226590218815,167.58863226087936,166.95198330641531,166.41916752355712,165.97175300814882,165.59489114248643,165.27645296886732,165.0059544847135,164.77456411820802,164.5758003842442,164.4045836879376,164.2554907689367
746.6661376953125,299.97396313032374,294.43066538964257,279.7392461224448,262.39527354518566,245.86075907115142,231.35234833732383,219.1184488006625,209.0241452054231,200.7916699074865,194.06582419738535,188.64461635232374,184.25255061553236,180.65732066228304,177.7324568975897,175.35614699109672,173.3841700030578,171.74698764557616,170.39155038510904,169.27275015589004,168.35226590218815,167.58863226087936,166.95198330641531,166.41916752355712,165.97175300814882,165.59489114248643,165.27645296886732,165.0059544847135,164.77456411820802,164.5758003842442,164.4045836879376,164.2554907689367
749.99951171875,299.97396313032374,294.43066538964257,279.7392461224448,262.39527354518566,245.86075907115142,231.35234833732383,219.1184488006625,209.0241452054231,200.7916699074865,194.06582419738535,188.64461635232374,184.25255061553236,180.65732066228304,177.7324568975897,175.35614699109672,173.3841700030578,171.74698764557616,170.39155038510904,169.27275015589004,168.35226590218815,167.58863226087936,166.95198330641531,166.41916752355712,165.97175300814882,165.59489114248643,165.27645296886732,165.0059544847135,164.77456411820802,164.5758003842442,164.4045836879376,164.2554907689367
753.3328247070312,299.97396313032374,294.43066538964257,279.7392461224448,262.39527354518566,245.86075907115142,231.35234833732383,219.1184488006625,209.0241452054231,200.7916699074865,194.06582419738535,188.64461635232374,184.25255061553236,180.65732066228304,177.7324568975897,175.35614699109672,173.3841700030578,171.74698764557616,170.39155038510904,169.27275015589004,168.35226590218815,167.58863226087936,166.95198330641531,166.41916752355712,165.97175300814882,165.59489114248643,165.27645296886732,165.0059544847135,164.77456411820802,164.5758003842442,164.4045836879376,164.2554907689367
756.6661987304688,299.97396313032374,294.43066538964257,279.7392461224448,262.39527354518566,245.86075907115142,231.35234833732383,219.1184488006625,209.0241452054231,200.7916699074865,194.06582419738535,188.64461635232374,184.25255061553236,180.65732066228304,177.7324568975897,175.35614699109672,173.3841700030578,171.74698764557616,170.39155038510904,169.27275015589004,168.35226590218815,167.58863226087936,166.95198330641531,166.41916752355712,165.97175300814882,165.59489114248643,165.27645296886732,165.0059544847135,164.77456411820802,164.5758003842442,164.4045836879376,164.2554907689367
759.99951171875,299.97396313032374,294.43066538964257,279.7392461224448,262.39527354518566,245.86075907115142,231.35234833732383,219.1184488006625,209.0241452054231,200.7916699074865,194.06582419738535,188.64461635232374,184.25255061553236,180.65732066228304,177.7324568975897,175.35614699109672,173.3841700030578,171.74698764557616,170.39155038510904,169.27275015589004,168.35226590218815,167.58863226087936,166.95198330641531,166.41916752355712,165.97175300814882,165.59489114248643,165.27645296886732,165.0059544847135,164.77456411820802,164.5758003842442,164.4045836879376,164.2554907689367
763.3328857421875,299.97396313032374,294.43066538964257,279.7392461224448,262.39527354518566,245.86075907115142,231.35234833732383,219.1184488006625,209.0241452054231,200.7916699074865,194.06582419738535,188.64461635232374,184.25255061553236,180.65732066228304,177.7324568975897,175.35614699109672,173.3841700030578,171.74698764557616,170.39155038510904,169.27275015589004,168.35226590218815,167.58863226087936,166.95198330641531,166.41916752355712,165.97175300814882,165.59489114248643,165.27645296886732,165.0059544847135,164.77456411820802,164.5758003842442,164.4045836879376,164.2554907689367
766.6661987304688,299.97396313032374,294.43066538964257,279.7392461224448,262.39527354518566,245.86075907115142,231.35234833732383,219.1184488006625,209.0241452054231,200.7916699074865,194.06582419738535,188.64461635232374,184.25255061553236,180.65732066228304,177.7324568975897,175.35614699109672,173.3841700030578,171.74698764557616,170.39155038510904,169.27275015589004,168.35226590218815,167.58863226087936,166.95198330641531,166.41916752355712,165.97175300814882,165.59489114248643,165.27645296886732,165.0059544847135,164.77456411820802,164.5758003842442,164.4045836879376,164.2554907689367
769.99951171875,299.97396313032374,298.96874380153486,294.41063015445866,286.66289004406553,277.16376216786693,267.09155285821896,257.19301631443403,247.97104400674175,239.59763818725327,232.15352232644784,225.6178855285243,219.954227190315,215.08861595149617,210.9061216178196,207.31026274213147,204.249343101278,201.64961857759806,199.4433671550003,197.5587864054327,195.93500727399217,194.54231795181153,193.35087051638342,192.33275953803934,191.4631694909952,190.7202317298832,190.0842880928086,189.53807074401436,189.06806876225608,188.6627625884763,188.31225978348436,188.00902569324933
773.3328857421875,299.97396313032374,298.96874380153486,294.41063015445866,286.66289004406553,277.16376216786693,267.09155285821896,257.19301631443403,247.97104400674175,239.59763818725327,232.15352232644784,225.6178855285243,219.954227190315,215.08861595149617,210.9061216178196,207.31026274213147,204.249343101278,201.64961857759806,199.4433671550003,197.5587864054327,195.93500727399217,194.54231795181153,193.35087051638342,192.33275953803934,191.4631694909952,190.7202317298832,190.0842880928086,189.53807074401436,189.06806876225608,188.6627625884763,188.31225978348436,188.00902569324933
776.6661987304688,299.97396313032374,298.96874380153486,294.41063015445866,286.66289004406553,277.16376216786693,267.09155285821896,257.19301631443403,247.97104400674175,239.59763818725327,232.15352232644784,225.6178855285243,219.954227190315,215.08861595149617,210.9061216178196,207.31026274213147,204.249343101278,201.64961857759806,199.4433671550003,197.5587864054327,195.93500727399217,194.54231795181153,193.35087051638342,192.33275953803934,191.4631694909952,190.7202317298832,190.0842880928086,189.53807074401436,189.06806876225608,188.6627625884763,188.31225978348436,188.00902569324933
779.9995727539062,299.97396313032374,298.96874380153486,294.41063015445866,286.66289004406553,277.16376216786693,267.09155285821896,257.19301631443403,247.97104400674175,239.59763818725327,232.15352232644784,225.6178855285243,219.954227190315,215.08861595149617,210.9061216178196,207.31026274213147,204.249343101278,201.64961857759806,199.4433671550003,197.5587864054327,195.93500727399217,194.54231795181153,193.35087051638342,192.33275953803934,191.4631694909952,190.7202317298832,190.0842880928086,189.53807074401436,189.06806876225608,188.6627625884763,188.31225978348436,188.00902569324933
783.3328857421875,299.97396313032374,298.96874380153486,294.41063015445866,286.66289004406553,277.16376216786693,267.09155285821896,257.19301631443403,247.97104400674175,239.59763818725327,232.15352232644784,225.6178855285243,219.954227190315,215.08861595149617,210.9061216178196,207.31026274213147,204.249343101278,201.64961857759806,199.4433671550003,197.5587864054327,195.93500727399217,194.54231795181153,193.35087051638342,192.33275953803934,191.4631694909952,190.7202317298832,190.0842880928086,189.53807074401436,189.06806876225608,188.6627625884763,188.31225978348436,188.00902569324933
786.666259765625,299.97396313032374,298.96874380153486,294.41063015445866,286.66289004406553,277.16376216786693,267.09155285821896,257.19301631443403,247.97104400674175,239.59763818725327,232.15352232644784,225.6178855285243,219.954227190315,215.08861595149617,210.9061216178196,207.31026274213147,204.249343101278,201.64961857759806,199.4433671550003,197.5587864054327,195.93500727399217,194.54231795181153,193.35087051638342,192.33275953803934,191.4631694909952,190.7202317298832,190.0842880928086,189.53807074401436,189.06806876225608,188.6627625884763,188.31225978348436,188.00902569324933
789.9995727539062,299.97396313032374,298.96874380153486,294.41063015445866,286.66289004406553,277.16376216786693,267.09155285821896,257.19301631443403,247.97104400674175,239.59763818725327,232.15352232644784,225.6178855285243,219.954227190315,215.08861595149617,210.9061216178196,207.31026274213147,204.249343101278,201.64961857759806,199.4433671550003,197.5587864054327,195.93500727399217,194.54231795181153,193.35087051638342,192.33275953803934,191.4631694909952,190.7202317298832,190.0842880928086,189.53807074401436,189.06806876225608,188.6627625884763,188.31225978348436,188.00902569324933
793.3329467773438,299.97396313032374,298.96874380153486,294.41063015445866,286.66289004406553,277.16376216786693,267.09155285821896,257.19301631443403,247.97104400674175,239.59763818725327,232.15352232644784,225.6178855285243,219.954227190315,215.08861595149617,210.9061216178196,207.31026274213147,204.249343101278,201.64961857759806,199.4433671550003,197.5587864054327,195.93500727399217,194.54231795181153,193.35087051638342,192.33275953803934,191.4631694909952,190.7202317298832,190.0842880928086,189.53807074401436,189.06806876225608,188.6627625884763,188.31225978348436,188.00902569324933
796.666259765625,299.97396313032374,298.96874380153486,294.41063015445866,286.66289004406553,277.16376216786693,267.09155285821896,257.19301631443403,247.97104400674175,239.59763818725327,232.15352232644784,225.6178855285243,219.954227190315,215.08861595149617,210.9061216178196,207.31026274213147,204.249343101278,201.64961857759806,199.4433671550003,197.5587864054327,195.93500727399217,194.54231795181153,193.35087051638342,192.33275953803934,191.4631694909952,190.7202317298832,190.0842880928086,189.53807074401436,189.06806876225608,188.6627625884763,188.31225978348436,188.00902569324933
799.9995727539062,299.97396313032374,298.96874380153486,294.41063015445866,286.66289004406553,277.16376216786693,267.09155285821896,257.19301631443403,247.97104400674175,239.59763818725327,232.15352232644784,225.6178855285243,219.954227190315,215.08861595149617,210.9061216178196,207.31026274213147,204.249343101278,201.64961857759806,199.4433671550003,197.5587864054327,195.93500727399217,194.54231795181153,193.35087051638342,192.33275953803934,191.4631694909952,190.7202317298832,190.0842880928086,189.53807074401436,189.06806876225608,188.6627625884763,188.31225978348436,188.00902569324933
803.3329467773438,299.97396313032374,299.7831179097593,298.5977027027201,295.7445318115332,291.3255764172559,285.72462804339995,279.41321679860266,272.82172890574736,266.241394409469,259.89541637039235,253.92235194742202,248.37853218065777,243.35639591744757,238.80952138409873,234.72584847034858,231.13181021891594,227.9307952574259,225.09557974405436,222.6150908421012,220.46759200842166,218.5743668971554,216.90772003759054,215.44818028006506,214.17440067831134,213.06476704421132,212.09775615858626,211.25477664890303,210.51999800234194,209.87944144694305,209.31415970373007,208.81468088823044
806.666259765625,299.97396313032374,299.7831179097593,298.5977027027201,295.7445318115332,291.3255764172559,285.72462804339995,279.41321679860266,272.82172890574736,266.241394409469,259.89541637039235,253.92235194742202,248.37853218065777,243.35639591744757,238.80952138409873,234.72584847034858,231.13181021891594,227.9307952574259,225.09557974405436,222.6150908421012,220.46759200842166,218.5743668971554,216.90772003759054,215.44818028006506,214.17440067831134,213.06476704421132,212.09775615858626,211.25477664890303,210.51999800234194,209.87944144694305,209.31415970373007,208.81468088823044
809.9996337890625,299.97396313032374,299.7831179097593,298.5977027027201,295.7445318115332,291.3255764172559,285.72462804339995,279.41321679860266,272.82172890574736,266.241394409469,259.89541637039235,253.92235194742202,248.37853218065777,243.35639591744757,238.80952138409873,234.72584847034858,231.13181021891594,227.9307952574259,225.09557974405436,222.6150908421012,220.46759200842166,218.5743668971554,216.90772003759054,215.44818028006506,214.17440067831134,213.06476704421132,212.09775615858626,211.25477664890303,210.51999800234194,209.87944144694305,209.31415970373007,208.81468088823044
813.3329467773438,299.97396313032374,299.7831179097593,298.5977027027201,295.7445318115332,291.3255764172559,285.72462804339995,279.41321679860266,272.82172890574736,266.241394409469,259.89541637039235,253.92235194742202,248.37853218065777,243.35639591744757,238.80952138409873,234.72584847034858,231.13181021891594,227.9307952574259,225.09557974405436,222.6150908421012,220.46759200842166,218.5743668971554,216.90772003759054,215.44818028006506,214.17440067831134,213.06476704421132,212.09775615858626,211.25477664890303,210.51999800234194,209.87944144694305,209.31415970373007,208.81468088823044
816.6663208007812,299.97396313032374,299.7831179097593,298.5977027027201,295.7445318115332,291.3255764172559,285.72462804339995,279.41321679860266,272.82172890574736,266.241394409469,259.89541637039235,253.92235194742202,248.37853218065777,243.35639591744757,238.80952138409873,234.72584847034858,231.13181021891594,227.9307952574259,225.09557974405436,222.6150908421012,220.46759200842166,218.5743668971554,216.90772003759054,215.44818028006506,214.17440067831134,213.06476704421132,212.09775615858626,211.25477664890303,210.51999800234194,209.87944144694305,209.31415970373007,208.81468088823044
819.9996337890625,299.97396313032374,299.7831179097593,298.5977027027201,295.7445318115332,291.3255764172559,285.72462804339995,279.41321679860266,272.82172890574736,266.241394409469,259.89541637039235,253.92235194742202,248.37853218065777,243.35639591744757,238.80952138409873,234.72584847034858,231.13181021891594,227.9307952574259,225.09557974405436,222.6150908421012,220.46759200842166,218.5743668971554,216.90772003759054,215.44818028006506,214.17440067831134,213.06476704421132,212.09775615858626,211.25477664890303,210.51999800234194,209.87944144694305,209.31415970373007,208.81468088823044
823.3330078125,299.97396313032374,299.7831179097593,298.5977027027201,295.7445318115332,291.3255764172559,285.72462804339995,279.41321679860266,272.82172890574736,266.241394409469,259.89541637039235,253.92235194742202,248.37853218065777,243.35639591744757,238.80952138409873,234.72584847034858,231.13181021891594,227.9307952574259,225.09557974405436,222.6150908421012,220.46759200842166,218.5743668971554,216.90772003759054,215.44818028006506,214.17440067831134,213.06476704421132,212.09775615858626,211.25477664890303,210.51999800234194,209.87944144694305,209.31415970373007,208.81468088823044
826.6663208007812,299.97396313032374,299.7831179097593,298.5977027027201,295.7445318115332,291.3255764172559,285.72462804339995,279.41321679860266,272.82172890574736,266.241394409469,259.89541637039235,253.92235194742202,248.37853218065777,243.35639591744757,238.80952138409873,234.72584847034858,231.13181021891594,227.9307952574259,225.09557974405436,222.6150908421012,220.46759200842166,218.5743668971554,216.90772003759054,215.44818028006506,214.17440067831134,213.06476704421132,212.09775615858626,211.25477664890303,210.51999800234194,209.87944144694305,209.31415970373007,208.81468088823044
829.9996337890625,299.97396313032374,299.7831179097593,298.5977027027201,295.7445318115332,291.3255764172559,285.72462804339995,279.41321679860266,272.82172890574736,266.241394409469,259.89541637039235,253.92235194742202,248.37853218065777,243.35639591744757,238.80952138409873,234.72584847034858,231.13181021891594,227.9307952574259,225.09557974405436,222.6150908421012,220.46759200842166,218.5743668971554,216.90772003759054,215.44818028006506,214.17440067831134,213.06476704421132,212.09775615858626,211.25477664890303,210.51999800234194,209.87944144694305,209.31415970373007,208.81468088823044
833.3330078125,299.97396313032374,299.7831179097593,298.5977027027201,295.7445318115332,291.3255764172559,285.72462804339995,279.41321679860266,272.82172890574736,266.241394409469,259.89541637039235,253.92235194742202,248.37853218065777,243.35639591744757,238.80952138409873,234.72584847034858,231.13181021891594,227.9307952574259,225.09557974405436,222.6150908421012,220.46759200842166,218.5743668971554,216.90772003759054,215.44818028006506,214.17440067831134,213.06476704421132,212.09775615858626,211.25477664890303,210.51999800234194,209.87944144694305,209.31415970373007,208.81468088823044
836.6663208007812,299.97396313032374,299.9103963174882,299.63358574966094,298.7046999662398,296.86466564621526,294.1301365223442,290.6070384058397,286.48516995606906,282.0192632641534,277.3448007452396,272.6553308262673,268.066406762491,263.6695670707963,259.50587250159674,255.63135410303886,252.05304847603503,248.78395818377507,245.80796645779975,243.11815907064076,240.6908243876416,238.51791505532526,236.58087578286953,234.85537499655595,233.3207494919296,231.95735288465139,230.73750429539524,229.6457310310789,228.67464619167848,227.81423711324902,227.05848635351305,226.39567955246363
839.9996948242188,299.97396313032374,299.9103963174882,299.63358574966094,298.7046999662398,296.86466564621526,294.1301365223442,290.6070384058397,286.48516995606906,282.0192632641534,277.3448007452396,272.6553308262673,268.066406762491,263.6695670707963,259.50587250159674,255.63135410303886,252.05304847603503,248.78395818377507,245.80796645779975,243.11815907064076,240.6908243876416,238.51791505532526,236.58087578286953,234.85537499655595,233.3207494919296,231.95735288465139,230.73750429539524,229.6457310310789,228.67464619167848,227.81423711324902,227.05848635351305,226.39567955246363
