position,0 años,1 años,2 años,3 años,4 años,5 años,6 años,7 años,8 años,9 años,10 años,11 años,12 años,13 años,14 años,15 años,16 años,17 años,18 años,19 años,20 años,21 años,22 años,23 años,24 años,25 años,26 años,27 años,28 años,29 años,30 años
100.0,86.0,88.03286724326685,88.12957494354983,88.2282579354706,88.32890406497597,88.43172555140808,88.53663936292487,88.64378031288723,88.75312298783398,88.86488591070797,88.9789621534689,89.09566551241561,90.63054023517648,96.85634393396154,108.03198285555861,120.0256360942384,132.43300635450953,145.19363024864526,158.3493519211467,171.87922565132575,185.78937296337068,200.091426739292,214.8024784180005,229.91378340669624,245.43306134469827,261.3669571970742,277.7215241575461,294.5019357893515,311.7152755691345,329.37736328072174,347.4789666871252
110.0,86.0,88.24994788520337,88.34605845524263,88.44410339633649,88.54409992606377,88.64625767543743,88.75050217891402,88.85695678815094,88.9656111390568,89.07667014893528,89.19003897738459,89.3060186736539,90.78351826380484,97.02887499612406,108.23315876390265,120.22920216844304,132.63678661187726,145.39748299896468,158.55331962404938,172.08326300810677,185.99345636747438,200.29562396005426,215.0067194251514,230.11808155341393,245.63741916379283,261.5713778975417,277.9260171805534,294.7065121047039,311.9199271586149,329.582119846464,347.6838560146022
120.0,86.0,88.46799175189187,88.5635081092445,88.66091777995061,88.7602656586986,88.86176038193894,88.96533450516075,89.07110120361457,89.17906379343547,89.28941487959415,89.40207047261764,89.51731954369444,90.9418235965209,97.20426565000271,108.43565149745795,120.43391181090789,132.8416639497685,145.60239438961725,158.75830289264928,172.2882747806333,186.19847477664808,200.5007128908485,215.21181404494934,230.32319678571986,245.84256062896483,261.77655262003725,278.1312391045681,294.91179700661843,312.1252731431967,329.7875602812806,347.8894223341096
130.0,86.0,88.68711465257377,88.78203625149423,88.87880981200227,88.97750636928872,89.0783349441855,89.18123374350441,89.286306876571,89.39357013466766,89.50320495046357,89.61513703497553,89.72964395992899,91.10519403138154,97.38249550342292,108.63950219071124,120.63981082455223,133.04768183654747,145.8084051660168,158.96434036476836,172.49429808547055,186.40446451794494,200.70673047401337,215.41780100561448,230.5291711524408,246.04853266411823,261.9825345310618,278.3372505492654,295.11785934757495,312.331390885125,329.9937704412513,348.0957592875459
140.0,86.0,88.90743981853349,89.00176270407823,89.09789564234568,89.19593444079513,89.29608973155648,89.39830418027547,89.5026737871984,89.60922576261535,89.71813136556909,89.82932493811082,89.94307332457505,91.27339304403864,97.56355247245665,108.84475799208256,120.8469503030542,133.25488887265277,146.01556132187852,159.17147638957258,172.70137655432654,186.6114697292567,200.91372318535755,215.6247306827695,230.73606072144148,246.25539861488207,262.1893955395757,278.5441328011794,295.32478987684806,312.5383799494767,330.20086140650164,348.30303385000855
150.0,86.0,89.12909910515413,89.22281598242813,89.31829991064197,89.4156704931888,89.51514109905858,89.61665781821218,89.72030935371306,89.82613340858877,89.9342919351674,90.04472691249956,90.157695117925,91.44621056398465,97.74743324245878,109.05147246678624,121.05538718229272,133.46333958413146,146.2239152718629,159.37976269418007,172.9095626973071,186.819545458636,201.12175087942853,215.8326695765042,230.94394047700982,246.46324334014955,262.3972310951628,278.7519918952458,295.5327040628228,312.746384886459,330.4090398831751,348.5114512168419
160.0,86.0,89.3522351279831,89.44533456638756,89.54015682061267,89.63684439298316,89.73561434982828,89.83641528781149,89.93932928360529,90.04440371850046,90.15179198366954,90.26144277477412,90.37360346149937,91.62346343810742,97.93414376914569,109.25970621946678,121.26518513630246,133.67309573985253,146.4335277750561,159.5892610766885,173.11892146191266,187.0287620821335,201.3308919466953,216.04170591284995,231.15290997401095,246.67217839857045,262.606164442478,278.96096168252666,295.74178665574294,312.9556343299141,330.61852904972733,348.72125143334284
170.0,86.0,89.57700151175824,89.66946785540613,89.76361126145879,89.85959638807317,89.95764483112177,90.05770688247483,90.15985853386555,90.26415612883369,90.37074513586082,90.479580128648,90.59089976364929,91.8049957015165,98.12370036192202,109.46952791996526,121.47641605520376,133.88422851213485,146.64447099380615,159.80004748488702,173.32953531757374,187.23921122481391,201.5412497231103,216.2519560290322,231.36309904220204,246.88234631631133,262.8163553156704,279.17127332664097,295.95228895797715,313.1663826057224,330.82959731726424,348.93271339389463
180.0,86.0,89.80356454319201,89.8953776722174,89.98882023359805,90.08407846034792,90.18137920706911,90.28067374341158,90.38203239812688,90.48551984917559,90.59127419589792,90.69925516242992,90.8096935008826,91.99067882227365,98.31613051336544,109.6810158116352,121.68916244141526,134.09682193277507,146.85683315771468,160.01221787249133,173.54151107962397,187.45101310391084,201.752959724416,216.46357068080172,231.5746721988848,247.09394715496444,263.0280794443182,279.3832019939086,296.1644994591931,313.3789301142648,331.0426035844063,349.146329014812
190.0,86.0,90.0321051245186,90.12324005399299,90.21595451810686,90.31045588996358,90.40697691797399,90.50546920729668,90.60599773282071,90.70863496385505,90.81351214033856,90.9205935911068,91.03010323876931,92.18041216695102,98.51147478200241,109.89426039200096,121.90352129879399,134.3109782204628,147.0707253023914,160.22589606891634,173.75498833634958,187.66432470254657,201.96619669392243,216.67673986493324,231.7878767733057,247.30728898648513,263.24164278801237,279.59707185506716,296.3787618661565,313.5937494788087,331.25808557735354,349.36257726665895
200.0,86.0,90.26282087029882,90.35324725233166,90.44520057260495,90.53890904176838,90.63461184459655,90.73226033445366,90.83191433841935,90.93365367376555,91.03760326932819,91.14373184254522,91.25225809134696,92.37412406554849,98.70978970509546,110.10936876191886,122.11961018938001,134.52682552764833,147.28629035599965,160.44124347692963,173.97014869076162,187.87934732952104,202.18118004978257,216.89176563591195,232.00305533672406,247.5227202970496,263.45741000039726,279.81333164944465,296.5956678926753,313.8113900256078,331.47662983842906,349.5822286865892
210.0,86.0,90.49592850100929,90.58561002250077,90.67676271313908,90.76963542036381,90.86447421231212,90.96122964390942,91.0599565210242,91.16074172029282,91.26370460953754,91.36881868574105,91.47629997836043,92.57177405269644,98.9111525249916,110.32647143746304,122.33757611804495,134.74452844446373,147.50371433348226,160.6584695841292,174.18722387173884,188.096342125881,202.39827426027043,217.1090290720505,232.2206012978065,247.74066526798987,263.67595669066145,280.03260544456117,296.8158045438418,314.0326260598794,331.6990868557712,349.80615722573253
220.0,86.0,90.73166661346619,90.8205602968253,90.91086566066133,91.00285205015368,91.09677277549311,91.1925770884977,91.29031487652367,91.39008007765472,91.49198775980692,91.59601767172285,91.70238728612911,92.77335712580623,99.11566865523032,110.54573247519461,122.5576076876825,134.96430096543685,147.72323839042613,160.87784087770243,174.40652873348833,188.31572828498577,202.6179035643888,217.3289759790452,232.44105525086687,247.96181951749642,263.8979308348424,280.2556654051289,297.0401116909212,314.2583949639813,331.92656412136324,350.03555586568945
230.0,86.0,90.9702989370639,91.05835435979621,91.14775752967743,91.23879823404874,91.3317373258408,91.42652231662974,91.52319837730988,91.6218670915394,91.72264154987036,91.82551103642136,91.93070087385452,92.97891114375751,99.3234829347045,110.76736350344018,122.77995022901234,135.1864204222898,147.94516892104568,161.09973368215486,174.6285363830895,188.53798466034246,202.8405767709927,217.55228759138984,232.66516115152208,248.18694561983366,264.1243159740393,280.48351477570657,297.26973042940926,314.4899789398629,332.1604640524144,350.27197006781796
240.0,86.0,91.21211835002683,91.2992766382808,91.38771332055747,91.47773874717811,91.56962158349629,91.66330730049324,91.7588369232619,91.85632141982495,91.95587618855262,92.0575061183846,92.16145374456036,93.18852865753874,99.53479550605529,110.99164139678317,123.00492215363688,135.41123926825222,148.16995236564614,161.32468230420994,174.8537926272898,188.76374386899337,203.0671251203625,217.7797567634912,232.89389077587347,248.4171356224998,264.3563040131849,280.7175435662215,297.506173433337,314.72908283785733,332.40264941233926,350.51750173292726
250.0,86.0,91.45745191785433,91.54364411960871,91.6310389790478,91.71996755154092,91.81070656592956,91.90319948036259,91.99748468407356,92.0936864529596,92.19193005095343,92.29224583902906,92.39490596135298,93.40237424202684,99.74988219809671,111.21892757019269,123.23292877991415,135.63928309980415,148.39819220964102,161.553308711279,175.08308243086216,188.99391521655076,203.29850151868195,218.01259757553672,233.12851188018178,248.6538806770252,264.5955212759893,280.95957304722606,297.7514615281616,314.97794383842825,332.6555571835168,350.77481344633935
260.0,86.0,91.70666591605568,91.79181142520561,91.87807617795116,91.96581217510146,92.05530458906186,92.14649571459,92.23942487740634,92.33423742603036,92.43108088870943,92.53002522000261,92.63138619341247,93.62070733528105,99.96911751110699,111.4496846797571,123.46458461618002,135.8712339816326,148.63061385622984,161.78656776716355,175.31739880536648,189.22968958160703,203.5360496579163,218.25232261549692,233.3707649638983,248.8991059383062,264.8441557761231,281.2120258851209,298.00825600197095,315.2394875834621,332.922305676703,351.0472947723675
270.0,86.0,91.96017263264908,92.04417709591033,92.12920808799635,92.21563894447004,92.30376415511941,92.39352760915828,92.48497719882906,92.57829322166162,92.67366390180307,92.77121587830455,92.87132002315221,93.84390805231858,100.19299567780942,111.68462328698683,123.70066349648981,136.10797465232946,148.86834012039327,162.02564056105004,175.55821236505085,189.47266429899358,203.781622577651,218.50100514680165,233.62301075831968,249.15540497846249,265.1051103137655,281.4781213268662,298.279972523097,315.51747389553464,333.2069350767011,351.33917035486434
280.0,86.0,92.21843858383792,92.30119121950737,92.3848663319402,92.46985930128425,92.55647620324562,92.64466936559926,92.73451004993296,92.82623580984595,92.92009935726631,93.01629919291013,93.11526184904211,94.07251034909252,100.4222972377855,111.92462190105063,123.94223182029808,136.35076236053123,149.11279685132726,162.2722040168283,175.80742987487528,189.72505382740061,204.0377502890744,218.76143327930137,233.88841462223945,249.42634832656282,265.3821455649399,281.7620157450605,298.57117910079114,315.81655973502495,333.51443761629787,351.6554432140377
290.0,86.0,92.48199453302135,92.56336471333641,92.64553940491871,92.72893760301561,92.8138827040521,92.90035031156745,92.98846099934578,93.07854095567818,93.17093136997684,93.26590504430538,93.36394292120805,94.30737979323341,100.65798875772478,112.17095095135362,124.19073614360647,136.60134378798668,149.3659854940392,162.52860044036265,176.06767375251923,189.98988338527192,204.30787360875544,219.0375001899521,234.17111025511383,249.71652667206507,265.6803781127643,282.06886761200064,298.8874096375942,316.14246882579135,333.8505714857238,352.00199986174147
300.0,86.0,92.75144787852335,92.8312807466903,92.91178299181635,92.99340119951859,93.07648959482363,93.16107589851349,93.24737021506971,93.33582321180931,93.42687538981326,93.52087144481399,93.61846458639536,94.54961057010487,100.90153488181626,112.42532600488396,124.44824755820783,136.8621023206623,149.63071311470804,162.79808486190515,176.34272171082551,190.2712964607949,204.59655135292232,219.3343196013715,234.47681055254418,250.03175790107338,266.00596616057084,282.40524845338047,299.23506074204215,316.50170804999993,334.22156367800346,352.3848290561877
310.0,86.0,93.02749823741446,93.1056089241521,93.18423285467773,93.26385442610503,93.34488788205165,93.42746301600933,93.51193185063381,93.59889429908712,93.68888722710182,93.78245574926078,93.88022853833608,94.80091101085368,101.15493269778544,112.69022043032088,124.71770621761785,137.13644395324505,149.9108682164536,163.08509136291116,176.63761196593424,190.57504807600236,204.9101072152764,219.6584493021799,234.81238963975736,250.37944350219752,266.36610886831437,282.7783466258526,299.6211512657092,316.90085243015164,334.6334666218801,352.80934806224514
320.0,86.0,93.31095737806456,93.38712298832239,93.46362153290183,93.54099991989528,93.61978957329788,93.70029701534811,93.7830653440357,93.86883795055313,93.95840540027292,94.05230360449714,94.15130428725679,95.06365744029806,101.42108289297639,112.96916871305227,125.00327499168077,137.42926270570447,150.21212822267532,163.3959948943318,176.95928308495044,190.90848960266374,205.2563070360336,220.01826732941433,235.18615152894793,250.7676736738119,266.76880112999334,283.1954397447562,300.0523584856092,317.3457369603278,335.09132522050953,353.27934586713303
330.0,86.0,93.60277404036988,93.6767231538541,93.7508014766597,93.82567394292404,93.90208842080574,93.98061624021022,94.06199934168308,94.14730100047956,94.23735182858701,94.3328410958541,94.43468167610595,95.34133799410202,101.70419547765596,113.26725126715733,125.31089225767998,137.7473437483389,150.54205091752945,163.739042824426,177.31661727510385,191.28114333572384,205.6447451004386,220.42284741311033,235.60703549610383,251.20453839123553,267.2213147719941,283.6628425517181,300.5336621894578,317.84036631878564,335.59825919214427,353.7972624238567
340.0,86.0,93.90406605708024,93.97546531724635,94.04678020133629,94.11890750260751,94.19295677398803,94.26982032678063,94.3506032389688,94.4365137342838,94.52859055106408,94.62766666577382,94.73479701946081,95.6392351042623,102.01057622163802,113.59189787570992,125.64901443715853,138.1001018765329,150.9108908665059,164.1251585713832,177.72068592721308,191.70347515864944,206.08553212803966,220.88159549060006,236.08313087699494,251.69684457541874,267.7290408723322,284.18476320067805,301.0682563761202,318.3861752706307,336.1542736640901,354.36263069517935
350.0,86.0,94.21616274833364,94.2846010877113,94.35277872253701,94.42203079578542,94.49398270462774,94.56999589122776,94.65145526944413,94.73985447286476,94.83643019921435,94.94211207705527,95.05814125861397,95.96509433357049,102.34934899164013,113.95369128734865,126.02937265102224,138.50005083121644,151.33139540373543,164.5665531027411,178.18313414748602,192.1862912071208,206.58773903412828,221.4019086716529,236.62027826949054,252.24901997196872,268.29437080282776,284.7620107142233,301.65628397806165,318.98361926309366,336.7598676622582,354.97529084200664
360.0,86.0,94.54066131039768,94.60563669070957,94.6703341220252,94.73683910212556,94.80747074565956,94.8841135425513,94.96852718005292,95.06246058997063,95.16734919533816,95.28437343552228,95.4146973298438,96.3304002911832,102.73349294775016,114.36684073859897,126.46670931401684,138.96158658809662,151.81722528170562,165.07578539666503,178.71428904063364,192.7379504869547,207.15774191438518,221.98794535082695,237.22051601160038,252.8619906250441,268.9183036749898,285.39523970584247,302.2974418807643,319.631511907603,337.41349831009956,355.6338289808689
370.0,86.0,94.87950384357838,94.94042827425514,95.0014787467835,95.06584546863134,95.13681452370157,95.21681391904878,95.30794782221794,95.41234451875626,95.5315717203185,95.6669307721003,95.81912856427742,96.75138554760377,103.18022259819642,114.84861846496446,126.97746356476587,139.49968292603882,152.38072445619156,165.66246652781857,179.3212992913693,193.36249077589142,207.79784532014983,222.64134212775255,237.88490280428303,253.5355207464932,269.59943706609357,286.0827043393202,302.99023197988544,320.32881423213615,338.11467519433774,356.3383570164463
