"eps_vol","p","porosity","stress:0","stress:1","stress:2","stress:3","stress:4","stress:5","tot_stress:0","tot_stress:1","tot_stress:2","tot_stress:3","tot_stress:4","tot_stress:5","u_x","u_y","u_z","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,0,2250,-2250,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,4.5,2250,-2245.5,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,9,2250,-2241,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,13.5,2250,-2236.5,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,18,2250,-2232,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,22.5,2250,-2227.5,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,27,2250,-2223,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,31.5,2250,-2218.5,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,36,2250,-2214,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,40.5,2250,-2209.5,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,45,2250,-2205,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,49.5,2250,-2200.5,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,54,2250,-2196,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,58.5,2250,-2191.5,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,63,2250,-2187,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,67.5,2250,-2182.5,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,72,2250,-2178,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,76.5,2250,-2173.5,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,81,2250,-2169,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,85.5,2250,-2164.5,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,90,2250,-2160,250
0,569.53,0.1506,-416.07,-829.92,-186.78,-1.3228e-15,-6.7785e-17,-1.4458,-929.29,-1341.9,-699.36,-2.2034e-15,-4.0562e-17,-2.5885,-3.9158,8.7917,-4.197e-19,1,94.5,2250,-2155.5,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,99,2250,-2151,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,103.5,2250,-2146.5,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,108,2250,-2142,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,112.5,2250,-2137.5,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,117,2250,-2133,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,121.5,2250,-2128.5,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,126,2250,-2124,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,130.5,2250,-2119.5,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,135,2250,-2115,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,139.5,2250,-2110.5,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,144,2250,-2106,250
0,560.56,0.15059,-409.07,-817.77,-183.99,-1.3799e-15,-4.7336e-18,-1.7526,-913.66,-1322.2,-688.5,-2.2439e-15,1.2106e-17,-2.9753,-3.8491,8.3528,-2.2592e-18,1,148.5,2250,-2101.5,250
